"international_id","helmet_brand","tape_color","pregame_music_genre","locker_room_role","training_pct","uses_tinted_visor","left_skate_first","brings_backup_stick","morning_skate_attended","hydration_pct","pass_drill_success_pct","0x676f6c64656e5f7469707073","video_review_completion_pct","extra_sticks_packed","warmup_laps","bus_seat_number","autographs_signed_week","skate_hollow_inches","avg_shoot_speed","shot_power_score","sleep_hours_before_game","stick_blade_curve_mm","travel_fatigue_score","recovery_balance_minutes","selection_probability"
"7051","True","black","country","hype","54.698173","0","0","1","0","56.150000","58.160000","uniform","28.660000","4","2","7","2","0.945000","84.180000","53.020000","7.020000","11.000000","-2.820000","-91","0.026291"
"7052","Sherwood","black","electronic","mentor","37.934135","0","1","1","1","77.570000","52.260000","juliett","34.310000","4","4","17","1","0.788000","81.980000","50.380000","8.930000","15.760000","-4.100000","-116","0.422792"
"7053","Bauer","blue","electronic","quiet","59.870093","1","1","1","1","51.360000","18.330000","tango","69.350000","5","8","28","3","0.882000","73.670000","40.400000","9.110000","7.760000","-0.680000","-60","0.064626"
"7054","Bauer","black","country","joker","68.645301","1","1","1","0","94.980000","57.560000","zulu","62.420000","3","2","25","8","0.493000","85.590000","54.710000","6.320000","17.470000","-3.870000","-135","0.208041"
"7055","CCM","white","hip hop","quiet","38.549875","0","0","1","1","59.900000","89.690000","delta","44.140000","1","2","7","6","0.519000","78.350000","46.020000","6.270000","6.110000","-3.330000","-74","0.322081"
"7056","CCM","black","rock","hype","61.769830","0","0","0","1","59.310000","59.810000","uniform","54.690000","4","1","55","6","0.985000","73.660000","40.390000","6.470000","15.320000","-0.860000","-100","0.979917"
"7057","CCM","black","metal","hype","55.641295","0","0","1","1","59.600000","63.940000","foxtrot","52.100000","1","1","11","5","0.824000","76.320000","","8.300000","12.540000","-4.750000","-75","0.112844"
"7058","True","blue","rock","quiet","33.069434","0","1","0","1","61.750000","78.930000","romeo","22.640000","5","6","15","2","0.499000","77.830000","45.400000","7.330000","13.310000","-0.550000","-50","0.107450"
"7059","CCM","red","country","planner","32.664598","0","0","1","1","88.650000","68.970000","delta","54.310000","4","1","7","5","0.885000","88.380000","58.060000","7.460000","8.240000","-7.910000","-156","0.361025"
"7060","CCM","white","electronic","hype","75.011407","0","1","1","1","60.720000","66.550000","bravo","53.530000","3","7","43","5","0.381000","75.090000","42.110000","8.690000","4.260000","-1.160000","-66","0.483309"
"7061","Bauer","white","hip hop","planner","","0","1","1","0","97.980000","74.260000","delta","44.920000","2","5","47","8","0.730000","77.460000","44.950000","7.730000","8.920000","-6.350000","-82","0.089762"
"7062","True","white","rock","hype","74.154878","0","0","1","0","89.110000","75.790000","charlie","40.710000","5","6","8","3","0.435000","84.960000","53.950000","7.630000","14.400000","-0.420000","-146","0.648727"
"7063","CCM","black","pop","quiet","35.240406","0","1","0","1","58.260000","40.810000","delta","65.670000","0","5","7","4","0.514000","81.870000","","6.180000","9.440000","-4.400000","-88","0.153596"
"7064","CCM","blue","metal","joker","16.911550","0","0","1","0","82.980000","50.610000","whiskey","33.150000","4","3","37","6","0.599000","82.950000","51.540000","7.810000","8.230000","-8.200000","-65","0.263106"
"7065","CCM","green","electronic","joker","47.151341","0","0","1","1","99.610000","81.670000","bravo","64.660000","0","4","51","7","0.753000","79.940000","47.930000","6.720000","6.150000","-3.910000","-76","0.057358"
"7066","Bauer","black","metal","joker","62.186704","0","1","1","0","75.060000","57.260000","quebec","41.280000","1","6","46","6","0.752000","81.460000","49.750000","5.960000","9.340000","-1.490000","-86","0.972251"
"7067","CCM","black","electronic","joker","44.700339","0","0","1","1","89.840000","50.650000","papa","89.520000","2","2","8","7","0.827000","90.840000","","8.050000","4.900000","-1.960000","-56","0.328210"
"7068","Bauer","black","pop","planner","52.207424","0","0","1","1","58.510000","64.760000","bravo","76.440000","1","7","25","9","0.528000","68.550000","34.260000","5.640000","17.700000","-2.960000","-127","0.569554"
"7069","CCM","black","pop","joker","46.118067","0","1","1","1","90.110000","83.200000","yankee","32.460000","1","6","29","8","0.702000","68.850000","34.620000","8.060000","6.710000","-0.810000","-162","0.577759"
"7070","Bauer","white","electronic","mentor","52.924929","0","0","0","1","89.780000","56.840000","oscar","51.950000","2","1","27","7","0.711000","90.490000","60.590000","6.490000","12.270000","-1.430000","-116","0.324001"
"7071","CCM","black","metal","joker","59.472459","0","1","1","0","75.730000","29.680000","delta","69.200000","1","8","44","5","0.902000","77.770000","","5.740000","16.960000","-3.260000","-40","0.078289"
"7072","CCM","black","country","hype","55.935372","0","0","1","1","55.500000","79.130000","golf","25.260000","2","7","15","3","0.606000","63.300000","","6.920000","4.890000","-7.320000","-168","0.529277"
"7073","True","white","pop","quiet","46.808158","0","0","1","0","63.590000","52.730000","november","48.290000","2","4","43","3","0.433000","82.120000","50.540000","9.370000","4.050000","-3.090000","-53","0.242973"
"7074","Warrior","white","hip hop","planner","61.028628","1","0","1","0","97.250000","71.610000","romeo","87.030000","5","2","43","6","0.673000","76.870000","44.240000","7.360000","13.890000","-1.170000","-39","0.111187"
"7075","Bauer","black","metal","hype","31.593158","0","1","0","0","75.010000","65.240000","papa","51.020000","4","6","13","3","0.495000","82.620000","51.140000","6.580000","4.660000","-3.660000","-17","0.320130"
"7076","Warrior","white","country","hype","44.720519","0","0","1","1","85.060000","61.670000","bravo","63.500000","2","2","44","5","0.415000","90.090000","60.110000","5.590000","10.540000","-4.200000","-125","0.914029"
"7077","CCM","blue","metal","mentor","71.674424","0","0","0","0","46.390000","54.490000","whiskey","64.780000","4","1","52","5","0.745000","79.920000","47.900000","6.550000","6.150000","-2.720000","-168","0.884966"
"7078","CCM","black","metal","joker","70.567343","1","0","0","1","84.140000","64.480000","lima","25.050000","1","1","54","3","0.531000","81.110000","49.330000","7.590000","4.190000","-0.240000","-125","0.967703"
"7079","Bauer","black","metal","planner","53.869952","1","1","1","1","72.200000","56.420000","india","72.220000","5","7","46","8","0.866000","86.210000","55.450000","7.780000","6.360000","-0.830000","-70","0.382406"
"7080","Warrior","white","metal","hype","35.307212","1","1","0","1","50.110000","55.680000","delta","91.300000","3","2","5","5","0.733000","78.780000","46.540000","7.900000","10.100000","-0.670000","-115","0.225886"
"7081","Bauer","black","pop","hype","45.900751","1","0","1","1","53.620000","60.670000","sierra","70.740000","1","4","4","6","0.912000","80.580000","48.700000","7.230000","11.890000","-1.920000","-83","0.820326"
"7082","Bauer","green","metal","mentor","75.586787","1","0","0","1","73.320000","19.050000","yankee","52.450000","0","8","35","7","0.539000","85.470000","54.560000","7.610000","10.990000","-4.420000","-143","0.784556"
"7083","True","black","electronic","hype","47.309205","0","0","1","1","57.150000","65.710000","alpha","52.550000","5","3","1","6","0.413000","83.740000","52.490000","7.550000","4.850000","-2.740000","-153","0.746658"
"7084","Bauer","black","hip hop","mentor","64.349958","0","0","0","1","71.090000","48.380000","hotel","75.470000","5","6","39","3","0.477000","84.770000","53.720000","8.200000","6.600000","-0.630000","-85","0.849982"
"7085","True","black","electronic","quiet","55.798432","0","0","0","0","88.250000","50.080000","foxtrot","89.730000","0","6","6","3","0.417000","74.980000","41.980000","8.380000","10.570000","-2.580000","-173","0.027735"
"7086","CCM","black","pop","joker","29.974201","0","0","1","0","59.860000","39.340000","quebec","17.760000","3","3","40","7","0.893000","80.830000","49.000000","8.580000","11.830000","-4.620000","-73","0.420565"
"7087","Bauer","black","pop","planner","52.077810","0","1","1","1","86.870000","54.050000","alpha","74.870000","1","4","28","3","0.948000","82.110000","50.530000","6.540000","14.870000","-2.000000","-112","0.305563"
"7088","CCM","white","pop","planner","76.636863","1","0","0","1","48.140000","79.210000","echo","34.990000","4","7","4","5","0.478000","97.780000","69.340000","4.830000","6.500000","-1.700000","-149","0.817471"
"7089","Bauer","black","electronic","joker","49.580808","1","1","1","1","84.440000","73.830000","yankee","23.950000","1","2","52","5","0.659000","67.580000","33.100000","7.240000","16.480000","-4.190000","-123","0.985654"
"7090","True","white","electronic","quiet","30.380432","0","0","1","1","50.810000","63.220000","mike","84.130000","2","2","3","6","0.545000","97.690000","69.230000","6.090000","11.840000","-2.160000","-178","0.188422"
"7091","Bauer","black","country","quiet","64.264465","0","0","1","0","90.430000","58.530000","bravo","85.320000","1","2","13","4","0.682000","79.790000","","7.580000","10.930000","-0.960000","-143","0.873886"
"7092","Warrior","black","metal","quiet","42.207412","0","0","1","1","82.500000","90.430000","tango","91.730000","4","4","54","6","0.847000","93.130000","63.760000","8.840000","5.300000","-8.830000","-71","0.869756"
"7093","True","white","pop","quiet","57.550883","0","0","1","1","98.680000","47.350000","xray","47.800000","1","5","7","6","0.761000","88.460000","58.150000","7.140000","10.080000","-1.960000","-176","0.712729"
"7094","Bauer","black","country","mentor","45.845743","0","0","0","1","93.980000","39.630000","india","57.290000","0","5","30","8","0.731000","72.040000","38.450000","7.820000","5.240000","-1.040000","-112","0.395743"
"7095","True","white","pop","quiet","47.801254","0","0","0","1","89.220000","82.410000","papa","68.260000","1","1","16","4","0.378000","80.100000","48.120000","6.910000","6.510000","-4.360000","-41","0.506864"
"7096","CCM","blue","metal","joker","42.445279","0","1","1","1","96.900000","31.360000","november","32.650000","0","1","51","2","0.852000","81.530000","49.840000","8.650000","14.570000","-2.210000","-91","0.324500"
"7097","Sherwood","red","hip hop","joker","45.197269","0","0","1","0","60.850000","74.800000","hotel","17.220000","5","3","27","4","0.433000","87.150000","56.580000","6.060000","7.340000","-0.470000","-110","0.869302"
"7098","CCM","red","pop","quiet","73.331749","1","0","1","1","74.310000","78.470000","india","29.590000","2","4","45","5","0.915000","79.390000","47.270000","5.870000","6.500000","-4.170000","-25","0.035159"
"7099","CCM","black","country","hype","47.087137","0","0","0","1","60.610000","48.190000","quebec","73.200000","3","6","51","9","0.924000","81.400000","49.680000","5.800000","9.740000","-1.470000","-73","0.756113"
"7100","True","black","electronic","joker","54.663212","0","1","1","1","58.280000","73.950000","papa","38.870000","2","6","42","5","0.486000","81.910000","50.290000","8.150000","6.210000","-2.450000","-88","0.331736"
"7101","Warrior","white","metal","joker","44.078381","0","1","1","0","92.280000","72.020000","mike","61.370000","2","8","53","3","0.649000","86.550000","55.860000","7.830000","10.740000","-2.300000","-131","0.377142"
"7102","True","red","electronic","joker","","0","1","1","0","73.320000","39.590000","alpha","68.590000","2","5","48","4","0.401000","81.080000","49.300000","7.000000","16.380000","-1.320000","-93","0.281460"
"7103","CCM","blue","metal","joker","","0","1","0","1","96.290000","83.930000","foxtrot","45.300000","5","1","16","3","0.647000","80.300000","48.360000","7.710000","9.350000","-2.150000","-31","0.895074"
"7104","CCM","white","metal","quiet","39.533322","0","0","0","1","73.370000","70.440000","charlie","54.330000","0","6","17","3","0.595000","92.230000","62.680000","6.080000","17.330000","-2.210000","-159","0.248802"
"7105","Sherwood","blue","rock","joker","59.096938","0","0","0","1","76.620000","55.490000","tango","36.600000","2","4","46","2","0.911000","87.070000","","5.650000","6.680000","-2.500000","-44","0.383502"
"7106","CCM","black","country","quiet","66.673572","1","0","1","1","90.370000","32.190000","charlie","48.160000","3","4","24","6","0.692000","72.660000","39.190000","8.980000","8.130000","-4.040000","-75","0.642419"
"7107","Warrior","black","metal","mentor","59.066902","0","1","1","0","55.940000","70.390000","papa","53.420000","5","1","29","4","0.789000","72.480000","","7.220000","9.660000","-2.380000","-21","0.028884"
"7108","Sherwood","red","hip hop","hype","28.460757","0","0","1","0","75.300000","89.060000","mike","77.370000","3","6","15","4","0.624000","68.680000","34.420000","6.930000","7.420000","-2.820000","-163","0.167920"
"7109","Warrior","green","metal","hype","65.172969","0","0","0","1","78.060000","66.210000","november","54.100000","3","1","40","2","0.819000","82.960000","","8.630000","11.320000","-0.550000","-10","0.471125"
"7110","Warrior","white","electronic","quiet","48.724353","0","0","1","0","48.670000","46.000000","juliett","10.040000","0","4","39","1","0.703000","81.630000","49.960000","7.430000","14.530000","-1.890000","-22","0.443343"
"7111","Bauer","black","hip hop","joker","53.407883","0","0","1","1","90.400000","44.290000","kilo","35.800000","0","7","26","4","0.974000","73.970000","40.760000","8.550000","4.990000","-4.020000","-8","0.609222"
"7112","Bauer","black","country","joker","80.895195","0","0","0","0","49.440000","53.200000","uniform","58.640000","5","5","5","7","0.725000","86.400000","55.680000","8.620000","8.950000","-0.650000","-131","0.807384"
"7113","True","black","metal","quiet","56.768527","0","1","1","1","92.500000","59.070000","oscar","9.580000","5","7","24","3","0.993000","94.410000","65.290000","7.830000","4.560000","-0.310000","-8","0.786823"
"7114","Sherwood","black","metal","mentor","43.387215","0","1","1","0","60.010000","78.600000","november","41.140000","5","5","23","9","0.982000","68.260000","33.910000","7.470000","14.810000","-1.780000","-19","0.427493"
"7115","CCM","black","electronic","quiet","41.816871","0","0","1","1","59.240000","80.000000","kilo","60.700000","0","3","48","6","0.483000","82.810000","51.370000","5.570000","8.070000","-6.320000","-31","0.295293"
"7116","True","black","hip hop","joker","","0","1","1","1","66.910000","67.600000","uniform","15.970000","5","1","44","3","0.417000","74.130000","40.960000","6.230000","16.590000","-1.500000","-25","0.741292"
"7117","Bauer","black","pop","quiet","56.028131","0","1","1","0","78.620000","64.030000","yankee","44.690000","5","7","8","10","0.731000","82.190000","50.630000","9.390000","12.160000","-10.960000","-106","0.562788"
