,num__training_pct,num__goals,num__school_grade,num__number_of_previous_teams,num__avg_shoot_speed,num__pass_completion_rate,num__power_play_goals,num__jersey_number,num__years_played,cat__golden_tipps_alpha,cat__golden_tipps_bravo,cat__golden_tipps_charlie,cat__golden_tipps_delta,cat__golden_tipps_echo,cat__golden_tipps_foxtrot,cat__golden_tipps_golf,cat__golden_tipps_hotel,cat__golden_tipps_india,cat__golden_tipps_juliett,cat__golden_tipps_kilo,cat__golden_tipps_lima,cat__golden_tipps_mike,cat__golden_tipps_november,cat__golden_tipps_oscar,cat__golden_tipps_papa,cat__golden_tipps_quebec,cat__golden_tipps_romeo,cat__golden_tipps_sierra,cat__golden_tipps_tango,cat__golden_tipps_uniform,cat__golden_tipps_victor,cat__golden_tipps_whiskey,cat__golden_tipps_xray,cat__golden_tipps_yankee,cat__golden_tipps_zulu,cat__experience_level_legend,cat__experience_level_missing,cat__experience_level_rookie,cat__experience_level_sophomore,cat__experience_level_veteran,cat__fitness_level_Average,cat__fitness_level_Elite,cat__fitness_level_Excellent,cat__fitness_level_Good,cat__fitness_level_Poor,cat__fitness_level_missing,bool__won_championship,bool__captain
9857,-1.190360581717805,-1.2833869502869724,-0.9137792016004094,0.9772632866895306,1.1298812474004445,-0.0025091314657677928,-0.9439397626368483,-0.1495336385079103,-0.023865591847404694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7775,-0.562804357555136,-0.08220583273262574,1.9275118757644962,-1.0188064888938597,0.6665471329798826,-2.187467451924599,-0.4350202006176555,1.8949339676673222,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7172,-0.8416123776140474,1.452636706364595,-1.6453691197243072,-0.7692977669459359,-1.14362155006691,1.052885873783383,1.855117828468712,1.319927453430538,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2924,0.5086260874813027,-0.916359386589811,-0.14816184542423738,0.7277545647416067,0.19170161198986577,1.4412672266172348,-0.7742999086304507,1.256037840737562,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9787,-0.2868697459629664,-1.0164578130526731,0.14107137802009417,0.9772632866895306,-0.5392727051705241,1.6552528235979505,-0.18056041960805916,0.5532521011148259,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8309,0.48839500285964516,-0.015473548424050937,-1.2710673011492897,-0.519789044998012,-0.048599000147506816,1.3305158989059045,-0.30779031011285735,-1.0439882162095746,-1.0875131393640431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7168,0.20799660237042722,0.9855107162045713,-1.4071770533583872,-0.2702803230500883,-0.2917774639272426,-1.8907942120824826,0.3283591424111336,-0.4050920892798143,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8317,-0.026992996373431014,-1.7838790826012836,0.7535652629610324,1.2267720086374543,-0.8443249792610812,0.25307085556037995,-1.4952692881576404,-0.8842641844771345,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1584,0.0012497822669487876,0.1847233045016735,-1.6453691197243072,0.7277545647416067,0.7370544982177955,-0.24756523667319177,0.03148939789993784,-1.0759330225560626,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9086,0.9360963194182428,-0.14893811704120055,-0.8116968874435864,0.9772632866895306,-1.63573418091111,-0.8278821483913859,-0.3502002736144567,0.4254728757288739,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,-0.2296105707068405,0.38492015742739794,-0.43739506886856894,-0.7692977669459359,2.2954111625577607,-1.5966266583876811,-0.13815045610645973,1.7352099359348823,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1612,1.0456267657799843,0.7853138632788468,-1.2200261440708782,0.2287371208457592,1.8982676359115638,1.4648206764019975,1.6006580474591154,-0.9481537971701105,-1.6193369131223625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
344,-0.02205711530922192,0.31818787311882313,-0.30128531665947156,1.2267720086374543,-0.4471814526148843,0.03758184689127484,0.45558903291593184,-1.0759330225560626,1.5716057294275532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6534,0.5905893616834383,-0.8162609601269487,0.9066887341962666,-0.519789044998012,1.2507510163797222,-0.5322111830081955,-1.240809507148044,1.7032651295883943,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7110,0.15398665035648743,-0.8162609601269487,0.34523600633374024,-0.020771601102164555,-0.9954121904851772,-0.2019617487920558,-0.8591198356336495,-0.9481537971701105,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3106,-0.02205711530922192,-1.2833869502869724,1.7233472474508502,0.7277545647416067,0.08090432375886232,0.06313984559388951,-1.113579616643246,-0.8203745717841584,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4283,-2.0010558268766117,0.8520461475874217,-0.5224636639992548,-0.519789044998012,1.2421174614526307,-1.871249860133424,0.7524587774271276,0.1699144249569698,-0.023865591847404694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7915,2.3176675957520745,-1.1165562395155353,-1.203012425044741,0.9772632866895306,-1.2659302448673682,1.5520185543285658,-1.113579616643246,1.9907683867067862,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
932,-0.917740326271872,-0.6494302493555116,1.0427984864053639,-0.020771601102164555,-0.39538012305233705,-0.22701861026520753,-1.1559895801448452,1.9907683867067862,-0.555689365605724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8521,-0.9816891848776165,-0.14893811704120055,-0.09712068834582586,-0.2702803230500883,-1.6199059968781093,-1.8988124077538913,-0.7742999086304507,1.7032651295883943,0.24204629503175495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,-1.2943156792385146,-1.650414513984134,-0.04607953126741435,0.7277545647416067,-0.1234231428489635,1.0789450097154607,-1.6224991786624388,-0.7884297654376704,0.5079581819109146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8440,0.22410412907945085,0.2514555888102483,1.1278670815360494,-1.0188064888938597,0.8924584869054372,-1.026833628488211,-0.2653803466112579,0.36158326303589783,-0.023865591847404694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4453,0.07330730592428247,2.0198611229874808,1.0427984864053639,0.9772632866895306,0.4406357790543299,-0.6940785081247559,1.6006580474591154,-1.0120434098630864,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
278,-1.391430018366985,-0.6160641072012243,1.9104981567383588,1.2267720086374543,-0.37811301319815394,-0.3723484068094875,-0.13815045610645973,0.20185923130345781,1.0397819556692338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1717,0.5499384526830201,-0.2490365435040628,-0.964820358678821,0.9772632866895306,-0.38099086484051914,-0.9065606934170823,-0.6046600546240531,0.6810313265007779,-0.023865591847404694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7069,0.12048697352735852,1.1523414269760084,-1.203012425044741,0.2287371208457592,1.3816932661072718,0.6419533456236944,0.8372787044303264,-0.08564402581493427,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1463,-1.9017659516431114,-0.6160641072012243,0.038989063863271514,1.2267720086374543,2.033526663102659,1.1260519092849866,-0.05333052910326095,1.8629891613208343,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3624,0.22832958287712135,0.41828629958168534,1.519182619137204,1.2267720086374543,1.798981754250015,-0.9737130821651291,0.20112925190633543,-0.8203745717841584,1.3056938425483935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9995,1.8743281722054885,-1.5503160875212716,0.10704393996781983,-1.0188064888938597,-1.3781664589195541,0.6469647179183252,-1.6224991786624388,-0.8203745717841584,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7696,1.8344482453440643,0.1847233045016735,-0.964820358678821,0.7277545647416067,0.21328549930759463,-0.729158114187168,-0.2653803466112579,-0.7884297654376704,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,-0.2811349290213906,-0.349134969966925,0.5494006346473863,0.7277545647416067,0.04493117822931557,0.5953475832836326,-0.4350202006176555,-1.0759330225560626,-1.6193369131223625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1923,1.0138953883363138,-0.3157688278126376,0.3792634443860146,1.2267720086374543,-0.6270471802626181,1.417212639603009,-0.3502002736144567,0.010190393224529758,-1.6193369131223625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
610,-0.02205711530922192,1.2524398534388705,1.1108533625099126,0.478245842793683,2.2090756132868474,0.2851436382460142,0.28594917890953425,0.8088105518867299,-0.8216012524848836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8961,0.18968426789981435,2.520353255301792,-0.9307929206265466,-1.0188064888938597,-1.0918202205043628,-0.5978601600678531,2.7457270620022993,1.7032651295883943,-0.28977747872656434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1374,-0.5746040258977875,-0.916359386589811,-0.30128531665947156,-0.2702803230500883,-0.5867572572695255,-0.9331209665786232,-0.9439397626368483,2.0227131930532742,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6790,-0.23354074146666076,-0.7495286758183739,-0.9307929206265466,-0.7692977669459359,-2.4098762727069554,1.124047360367134,-1.325629434151243,-0.6287057337052304,-1.6193369131223625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
328,-0.02205711530922192,-0.6160641072012243,-0.9818340777049581,-1.0188064888938597,0.04349225240813296,0.5672838984337025,-0.05333052910326095,1.12825861535161,0.5079581819109146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2985,-1.4101703294275751,1.9864949808331935,0.19211253509850607,1.2267720086374543,-0.834252498512807,0.33475622396285437,1.0917384854399228,-0.9481537971701105,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7821,-0.24020947685352861,-0.015473548424050937,0.4643320395167008,0.9772632866895306,0.3442277490351443,1.3660966421977796,-0.4350202006176555,-0.4689817019727904,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781,-0.23636282048825127,-0.4158672542754998,1.6212649332940272,0.9772632866895306,-0.38530764230406495,1.1917008863446434,0.24353921540793483,-0.8523193781306464,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9943,0.518198820909657,-1.250020808132685,-1.0158615157572322,0.7277545647416067,-0.07162181328641624,-0.6464704713257674,-1.325629434151243,0.4574176820753619,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6212,1.7584350942966795,-0.14893811704120055,0.3622497253598778,-0.7692977669459359,-0.9896564872004487,0.853433256457095,-0.09574049260486035,0.4254728757288739,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7844,1.5421706852363266,0.45165244173597274,0.7705789819871692,-0.7692977669459359,-0.5680512215941619,0.48309284388391305,-0.09574049260486035,-0.2453680575473743,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3041,-0.02205711530922192,-0.08220583273262574,-0.5054499449731177,-0.020771601102164555,-0.6385585868320728,0.5276940573061225,0.4131790694143324,1.8629891613208343,-1.6193369131223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1962,1.6815915160636865,1.5527351328274572,1.4341140240065187,-0.7692977669459359,1.0176450333482585,-0.5382248297617521,1.1341484489415221,-0.4689817019727904,0.24204629503175495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3238,2.251330600028612,-2.1175405041441575,-0.9988477967310952,-1.5178239327897072,0.29386534529377967,-1.9298829159805992,-1.1559895801448452,-0.9162089908236225,-1.6193369131223625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9646,-1.6966853269477098,-0.08220583273262574,-1.0669026728356437,-2.0168413766855546,-1.5177422635741953,-0.023556895103215333,0.9220986314335252,1.064369002658634,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3272,0.40925658224370215,-0.515965680738362,-1.3391221772538384,0.9772632866895306,0.8521685639123446,1.2733862547471186,0.28594917890953425,0.904644970926194,0.7738700687900743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6655,-0.02205711530922192,1.0188768583588588,0.8386338580917179,0.9772632866895306,-0.21695332122578587,1.5750708668838653,1.006918558436724,1.256037840737562,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8308,0.010767718044398767,0.21808944665596092,0.7365515439348949,0.7277545647416067,-1.8616455348366625,1.4422695010761608,-0.2653803466112579,-0.8203745717841584,-0.555689365605724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6769,-1.5023000245189428,-0.4825995385840746,-1.1179438299140552,-1.2683152108417834,-1.5105476344682864,0.29165842222903343,-0.3502002736144567,1.479651485162978,0.24204629503175495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3797,1.5344118234170314,0.551750868198835,2.0295941899213195,1.2267720086374543,1.0046947009576233,1.5815856508668844,0.4979989964175312,0.6490865201542899,1.5716057294275532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6572,0.7225905212141911,0.2848217309645357,-0.675587135234489,-0.7692977669459359,0.21472442512877518,-1.6146675986483505,0.45558903291593184,0.5851969074613139,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8591,0.3288925670786021,1.452636706364595,-1.5603005245936212,1.2267720086374543,0.2881096420090513,-0.7998184635414561,1.0917384854399228,-0.8203745717841584,1.3056938425483935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4607,-0.009301748189147422,-0.5493318228926495,-1.4582182104367982,0.7277545647416067,0.7787833470320685,0.24555379711843417,0.11630932490313664,-0.7884297654376704,-0.28977747872656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
